x;y;z;State_predicted
-26.663950605;-56.968435595;76.846841608;broken
-33.937027003;-70.400577052;90.222434376;broken
-42.688279015;-82.73864653;111.74158937;broken
-52.300367218;-88.879304129;140.585579316;broken
-61.079312077;-82.018521482;170.165601684;broken
-66.104722334;-59.063610179;188.694971833;broken
-64.414855417;-27.313838617;188.681082992;broken
-55.510611385;-0.147775777;174.658520452;broken
-42.223530839;15.614106247;156.343089351;broken
-28.342497938;21.915705009;139.700305421;broken
-16.280529231;23.264276684;126.23931139;broken
-6.789775811;22.982525023;115.565073266;broken
0.355576389;22.834037354;107.001168419;broken
5.750407021;23.617379684;100.098224211;broken
10.03848046;25.669172095;94.68565933;broken
13.789846452;29.139015858;90.830377202;broken
17.47364711;34.101814707;88.815440312;broken
21.464407333;40.557586991;89.148243977;broken
26.046770451;48.328828461;92.562320968;broken
31.394464373;56.842573448;99.927338179;broken
37.502010551;64.810082939;111.910164242;broken
44.055947924;69.962426006;128.212293286;broken
50.273502664;69.317344781;146.517714461;broken
54.844024772;60.638118098;162.182832723;broken
56.23460717;44.774947792;170.216394015;broken
53.484288919;26.353437693;168.782862266;broken
46.972884625;10.81710072;160.245291943;broken
38.295496488;0.851768199;148.541261233;broken
29.309001699;-3.971396829;136.518998983;broken
21.321706052;-5.392742392;125.405720648;broken
14.910238425;-5.040149863;115.440894817;broken
10.122145236;-3.982827971;106.498789898;broken
6.736951666;-2.792144441;98.396395915;broken
4.449968601;-1.715926417;90.988378471;broken
2.970153796;-0.82275734;84.175029818;broken
2.059855124;-0.093990566;77.88841207;broken
1.542932158;0.525311603;72.07922813;broken
1.298703225;1.102105004;66.708762888;broken
1.251519652;1.706945666;61.744932134;broken
1.360821895;2.414580877;57.160930384;broken
1.613724051;3.309781912;52.935642846;broken
2.020777938;4.496810832;49.055811296;broken
2.615025832;6.112365087;45.520849327;broken
3.454387253;8.342785581;42.352512941;broken
4.627602852;11.446783739;39.613961327;broken
6.264206265;15.784556486;37.447140623;broken
8.549090318;21.851436621;36.145566698;broken
11.741653431;30.304808504;36.293326188;broken
16.196810648;41.945215083;39.01845415;broken
22.376427713;57.53836639;46.40510101;broken
30.815292995;77.193025214;61.969992314;broken
41.945948728;98.733011547;90.474498276;broken
55.574843804;114.626938631;134.682062752;broken
69.747346563;109.981473949;185.993129899;broken
79.403537136;72.262745009;218.008983322;broken
77.689747025;15.742441895;211.515189861;broken
62.822393794;-26.356490802;182.475832931;broken
41.419461491;-44.19651619;154.206203536;broken
20.871626848;-48.21867287;134.640923161;broken
4.289954915;-48.060837575;122.93830362;broken
-8.274235282;-48.011404209;116.936971521;broken
-17.811155825;-49.203675568;115.216672309;broken
-25.345360563;-51.40203056;117.036251429;broken
-31.598961362;-53.762358855;121.888222257;broken
-36.918176761;-55.137345513;129.071797137;broken
-41.290777261;-54.342204054;137.385091032;broken
-44.423119691;-50.572146244;145.09958428;broken
-45.898886064;-43.888754109;150.381041382;broken
-45.416454395;-35.405903714;152.016675183;broken
-43.013922231;-26.858245296;149.908324564;broken
-39.136559767;-19.784047704;144.909406187;broken
-34.491956872;-14.959867251;138.217464626;broken
-29.804255363;-12.403996914;130.8547624;broken
-25.628193335;-11.719465717;123.487063339;broken
-22.290098707;-12.43046042;116.483305461;broken
-19.923785518;-14.166665952;110.043914232;broken
-18.542076822;-16.716877598;104.307026998;broken
-18.104029008;-20.014648741;99.417535234;broken
-18.562577744;-24.099045346;95.573082492;broken
-19.891329969;-29.066369112;93.062308911;broken
-22.093339363;-35.008960285;92.301375235;broken
-25.193088384;-41.923757474;93.859050637;broken
-29.208448966;-49.566000831;98.432876235;broken
-34.094261414;-57.2340268;106.694036448;broken
-39.647805106;-63.534032109;118.879427775;broken
-45.380499587;-66.336928845;134.086320944;broken
-50.410042609;-63.35173983;149.623053547;broken
-53.516049942;-53.587482603;161.393522044;broken
-53.533193781;-38.857487649;165.984129061;broken
-50.011024309;-23.349626134;162.932557186;broken
-43.612288747;-10.97491896;154.596056926;broken
-35.779319998;-3.274408956;143.990133682;broken
-27.978141348;0.330780078;133.164833473;broken
-21.184000206;1.203428504;123.017911803;broken
-15.811017315;0.563626014;113.761282383;broken
-11.881102916;-0.794256349;105.342599763;broken
-9.22025974;-2.45915922;97.658411675;broken
-7.597595615;-4.283670894;90.626948397;broken
-6.802253682;-6.283169349;84.202053945;broken
-6.677673442;-8.572651044;78.372930164;broken
-7.132468067;-11.335777763;73.167901295;broken
-8.141262394;-14.816311566;68.669685839;broken
-9.743274195;-19.322353225;65.048453181;broken
-12.042253162;-25.232402109;62.622341803;broken
-15.20788891;-32.984592197;61.959548393;broken
-19.474297698;-43.009446777;64.033865609;broken
-25.122733477;-55.52140437;70.411465864;broken
-32.418414491;-70.012664891;83.311673134;broken
-41.441034587;-84.268007567;105.028295536;broken
-51.719508102;-93.098545547;135.706270649;broken
-61.650477089;-88.552995086;169.248210931;broken
-68.107081409;-65.370209047;192.228404376;broken
-67.450232042;-30.189481144;194.165650249;broken
-58.507651826;1.021609326;179.189772662;broken
-44.22062915;19.122588077;159.045366631;broken
-29.018257015;26.176666797;141.093169296;broken
-15.7714753;27.619242231;127.073443082;broken
-5.357703093;27.358574559;116.412659709;broken
2.494203544;27.370915444;108.266663525;broken
8.4646144;28.488228793;102.111887622;broken
13.270281854;31.008663346;97.779482966;broken
17.527493412;34.998113345;95.386048514;broken
21.720442196;40.385244023;95.281373092;broken
26.199994634;46.919984866;98.001457381;broken
31.17279229;54.025731692;104.157078529;broken
36.657497746;60.585700559;114.147378119;broken
42.400266421;64.799853821;127.604622415;broken
47.776167397;64.432571996;142.703541372;broken
51.773704501;57.827056972;155.999711295;broken
53.226509094;45.441825413;163.70141072;broken
51.358185011;30.409813554;163.972714698;broken
46.330575861;16.833442348;157.968643289;broken
39.251263818;7.288317817;148.46225674;broken
31.580156778;2.060401067;137.897617213;broken
24.495415407;0.104347897;127.621710156;broken
18.641559205;0.159928414;118.116472984;broken
14.205967815;1.281889521;109.442793518;broken
11.104189024;2.920136233;101.530470893;broken
9.140016354;4.832230574;94.302862398;broken
8.106147767;6.978804544;87.714151773;broken
7.835585394;9.448279739;81.757090862;broken
8.222632036;12.41460091;76.469206972;broken
9.228704566;16.119783822;71.949623966;broken
10.882563587;20.870599802;68.394390412;broken
13.279692279;27.035988231;66.159846094;broken
16.581203307;35.022773641;65.86566876;broken
21.007180187;45.184728189;68.54132864;broken
26.809791708;57.575847118;75.772347851;broken
34.193645006;71.402070718;89.646655682;broken
43.123667177;84.062348996;111.953652806;broken
52.948950814;90.186948191;141.796881;broken
61.886070184;82.634774638;172.120912255;broken
66.865759253;58.372270065;190.494066732;broken
64.827321848;25.494708084;189.49253892;broken
55.387494545;-1.956590892;174.476797342;broken
41.62491404;-17.417679719;155.649121105;broken
27.454691538;-23.351123011;138.898537028;broken
15.261296046;-24.494920427;125.536852405;broken
5.719804092;-24.18625129;115.056709139;broken
-1.457649199;-24.1436955;106.747352498;broken
-6.902300312;-25.12408318;100.164195248;broken
-11.2755282;-27.433997726;95.15993119;broken
-15.153560886;-31.195677602;91.836461127;broken
-19.003668898;-36.444031533;90.519901165;broken
-23.189355931;-43.105594098;91.757809591;broken
-27.969253091;-50.870085315;96.288946136;broken
-33.465452825;-58.952922849;104.882461559;broken
-39.58244563;-65.801689134;117.887972023;broken
-45.875064071;-68.986395072;134.403712463;broken
-51.421783511;-65.800181383;151.436736723;broken
-54.872599001;-54.985502684;164.267039898;broken
-54.899695885;-38.617222974;168.962357963;broken
-50.991902386;-21.59829672;165.157207806;broken
-43.937437026;-8.364770522;155.765682248;broken
-35.399997065;-0.434611797;144.258260024;broken
-27.008304601;3.081729409;132.821118316;broken
-19.786696439;3.820227611;122.299090676;broken
-14.121034667;3.145643884;112.812067268;broken
-9.977031814;1.908234829;104.236458089;broken
-7.12456782;0.538529222;96.422774914;broken
-5.28542453;-0.800971332;89.257075509;broken
-4.209155762;-2.099163592;82.663232857;broken
-3.702757642;-3.425338771;76.592510398;broken
-3.636177113;-4.893349958;71.015947652;broken
-3.937898596;-6.649382516;65.922900313;broken
-4.588654736;-8.874990476;61.326451226;broken
-5.617375314;-11.800233328;57.27770025;broken
-7.101261237;-15.723571668;53.894222818;broken
-9.170615741;-21.034547948;51.4133189;broken
-12.017959471;-28.2295966;50.288554938;broken
-15.908752382;-37.894096921;51.356458606;broken
-21.185235071;-50.580635675;56.094344285;broken
-28.240131216;-66.42099181;66.911866772;broken
-37.403537759;-84.168922258;87.101504414;broken
-48.627230038;-99.405815305;119.268561001;broken
-60.814090502;-102.858524954;160.405156277;broken
-70.904754771;-83.654219481;195.880093285;broken
-73.964626301;-42.819179861;206.591216748;broken
-66.489719155;-0.672562984;191.523487422;broken
-50.693601674;25.094692466;167.045944276;broken
-32.504411081;35.047258317;145.459656504;broken
-16.292010425;37.042503497;129.770693993;broken
-3.491727084;36.79562571;119.053306579;broken
6.177237587;36.943387511;111.989657676;broken
13.561113569;38.384784976;107.792086663;broken
19.518794706;41.233179591;106.182186599;broken
24.730247079;45.219793483;107.200289992;broken
29.647738216;49.791349993;111.005608952;broken
34.482205042;54.081051807;117.635861489;broken
39.185928266;56.897430498;126.689012871;broken
43.436688801;56.897810574;137.001186508;broken
46.667358027;53.082135342;146.5893887;broken
48.206904582;45.48838316;153.18688085;broken
47.554459441;35.542488064;155.270557537;broken
44.671586311;25.512395642;152.794456045;broken
40.07338055;17.359515096;146.951038964;broken
34.622052841;11.971647996;139.294558957;broken
29.185955678;9.238734835;131.051028999;broken
24.398622676;8.569297714;122.938517992;broken
20.599584685;9.33485875;115.297462355;broken
17.89605046;11.078781917;108.274716688;broken
16.25990601;13.556001683;101.953559015;broken
15.610968972;16.700435126;96.426706405;broken
15.872440849;20.575993525;91.839575581;broken
17.001293491;25.329577483;88.42730525;broken
19.000081649;31.142016314;86.558339947;broken
21.914145969;38.158148884;86.784943187;broken
25.812706668;46.363861068;89.879214728;broken
30.744983724;55.369133561;96.786818243;broken
36.654779685;64.079078897;108.350505303;broken
43.236611496;70.363066812;124.598418908;broken
49.746960772;71.153908847;143.612595994;broken
54.88462831;63.729545352;160.871701432;broken
57.0074084;48.228264922;170.854894884;broken
54.900413965;29.020427047;170.843597065;broken
48.689217105;12.100094038;162.800427996;broken
39.907827569;0.892817447;150.929705943;broken
30.54422514;-4.717285898;138.507601159;broken
22.081462491;-6.535733218;127.01115189;broken
15.21333552;-6.363097928;116.753220999;broken
10.034991493;-5.409302491;107.601388728;broken
6.328360937;-4.333309874;99.347769712;broken
3.769559942;-3.434592998;91.826227673;broken
2.040563237;-2.816597295;84.923889781;broken
0.874844709;-2.492585259;78.565461011;broken
0.066661517;-2.446281527;72.697935339;broken
-0.536444814;-2.664043321;67.281255732;broken
-1.047068455;-3.151344428;62.283986024;broken
-1.552094689;-3.942113483;57.682396668;broken
-2.125699199;-5.10636916;53.462281222;broken
-2.84105999;-6.759647251;49.624067398;broken
-3.781520933;-9.076611911;46.193390882;broken
-5.052342767;-12.310519255;43.241860066;broken
-6.794305124;-16.819016417;40.92732275;broken
-9.200235834;-23.093177609;39.571117426;healthy
-12.53454186;-31.77575643;39.802830384;broken
-17.152433357;-43.623918972;42.816936619;broken
-23.505589905;-59.293152857;50.769702967;broken
-32.094605013;-78.648214661;67.172365555;broken
-43.267471329;-99.073892378;96.45024331;broken
-56.661012381;-112.582430475;140.280901039;broken
-70.082152723;-104.796395174;188.561449532;broken
-78.413570911;-65.967307873;215.864052024;broken
-75.426467782;-12.421368697;207.241402533;broken
-60.305244002;25.907379171;179.268571231;broken
-39.61421444;41.947833536;152.589340795;broken
-20.039322926;45.554280794;133.892987802;broken
-4.296858033;45.392417203;122.335286532;broken
7.628568023;45.374987082;115.970087875;broken
16.687708597;46.618000529;113.534568846;broken
23.870978661;49.007488512;114.416174739;broken
29.903741025;51.865086145;118.280781193;broken
35.174463854;54.185111941;124.696607622;broken
39.737019395;54.801766782;132.807198542;broken
43.352558768;52.696117789;141.167020064;broken
45.595012933;47.471745246;147.94234794;broken
46.045428688;39.745939604;151.536936582;broken
44.533551308;31.042505104;151.281642601;broken
41.295700219;23.102711196;147.618287706;broken
36.929382854;17.121959445;141.654549389;broken
32.175601236;13.47023708;134.544980182;broken
27.686313838;11.912824181;127.137532507;broken
23.90067632;11.982430038;119.935702202;broken
21.040297213;13.243972378;113.209760025;broken
19.169179252;15.406154689;107.119351336;broken
18.266053357;18.334161792;101.800248657;broken
18.282399382;22.01944304;97.419709438;broken
19.17928986;26.535353549;94.217138365;broken
20.944745145;31.983658139;92.541375249;broken
23.594084264;38.420699115;92.883628929;broken
27.152471828;45.741303732;95.884233657;broken
31.613791485;53.497782427;102.255019452;broken
36.865949311;60.66270535;112.511083764;broken
42.57717076;65.453197559;126.404751931;broken
48.067417192;65.543007615;142.170395182;broken
52.261558894;59.094128015;156.261815687;broken
53.901375483;46.434569078;164.617363928;broken
52.109341946;30.79823862;165.164941669;broken
46.994677148;16.579417232;159.065780905;broken
39.695014768;6.58152884;149.27890034;broken
31.747778145;1.124414151;138.418323656;broken
24.398170787;-0.918085481;127.903891972;broken
18.322269282;-0.89665346;118.222304896;broken
13.709727824;0.182916077;109.415101301;broken
10.463293005;1.737126673;101.390848927;broken
8.369013085;3.504768328;94.054983823;broken
7.201594343;5.432396073;87.345187;broken
6.776986758;7.593073939;81.23507833;broken
6.972847682;10.141006753;75.735219378;broken
7.733205859;13.293273161;70.902719941;broken
9.067622011;17.328819403;66.865699659;broken
11.050309385;22.594612311;63.870480403;broken
13.820942087;29.504498424;62.363724245;broken
17.584995608;38.502171403;63.123716955;broken
22.605117799;49.926442197;67.43922428;broken
29.162235654;63.655731563;77.254509757;broken
37.440674673;78.346048841;94.952804441;broken
47.257964473;90.213225999;121.969342477;broken
57.567227239;92.268866048;155.355600469;broken
65.895620553;77.109800971;184.40530112;broken
68.587023854;45.543548696;195.625943656;broken
63.056589816;11.065109186;186.60103094;broken
50.578634465;-12.735092673;167.515165186;broken
35.383339952;-23.818640115;148.265101862;broken
21.174864736;-27.060977321;132.610540648;broken
9.598262642;-27.198514943;120.620485694;broken
0.767036022;-26.935643997;111.448871222;broken
-5.881607183;-27.498936748;104.421259055;broken
-11.069766278;-29.367034465;99.225161375;broken
-15.461110643;-32.691225899;95.859890611;broken
-19.596338305;-37.468323746;94.576287695;broken
-23.885614811;-43.555344497;95.837361;broken
-28.606349935;-50.56734739;100.25388259;broken
-33.876989325;-57.682447998;108.401120756;broken
-39.590299406;-63.428392392;120.396362772;broken
-45.311441723;-65.677219374;135.21420367;broken
-50.199228359;-62.254621959;150.119281669;broken
-53.092522823;-52.361637249;161.15046667;broken
